a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3403,100,3403,1,0
A,C,A,9431,100,9431,1,0
A,D,A,9001,100,9001,1,0
A,E,A,1473,100,1473,1,0
A,F,A,4197,100,4197,1,0
A,G,A,9619,100,9619,1,0
A,H,A,9378,100,9378,1,0
A,B,B,3383,100,3383,1,0
B,C,B,6184,100,6184,1,0
B,D,B,7168,100,7168,1,0
B,E,B,3690,100,3690,1,0
B,F,B,1592,100,1592,1,0
B,G,B,6437,100,6437,1,0
B,H,B,7499,100,7499,1,0
A,C,C,9462,100,9462,1,0
B,C,C,6196,100,6196,1,0
C,D,C,9585,100,9585,1,0
C,E,C,9512,100,9512,1,0
C,F,C,5889,100,5889,1,0
C,G,C,1494,100,1494,1,0
C,H,C,9649,100,9649,1,0
A,D,D,9007,100,9007,1,0
B,D,D,7142,100,7142,1,0
C,D,D,9538,100,9538,1,0
D,E,D,9182,100,9182,1,0
D,F,D,7379,100,7379,1,0
D,G,D,9295,100,9295,1,0
D,H,D,1478,100,1478,1,0
A,E,E,1492,100,1492,1,0
B,E,E,3727,100,3727,1,0
C,E,E,9478,100,9478,1,0
D,E,E,9232,100,9232,1,0
E,F,E,3872,100,3872,1,0
E,G,E,9474,100,9474,1,0
E,H,E,9281,100,9281,1,0
A,F,F,4158,100,4158,1,0
B,F,F,1568,100,1568,1,0
C,F,F,5887,100,5887,1,0
D,F,F,7401,100,7401,1,0
E,F,F,3883,100,3883,1,0
F,G,F,5732,100,5732,1,0
F,H,F,7390,100,7390,1,0
A,G,G,9678,100,9678,1,0
B,G,G,6430,100,6430,1,0
C,G,G,1517,100,1517,1,0
D,G,G,9303,100,9303,1,0
E,G,G,9467,100,9467,1,0
F,G,G,5714,100,5714,1,0
G,H,G,9201,100,9201,1,0
A,H,H,9322,100,9322,1,0
B,H,H,7490,100,7490,1,0
C,H,H,9665,100,9665,1,0
D,H,H,1416,100,1416,1,0
E,H,H,9330,100,9330,1,0
F,H,H,7386,100,7386,1,0
G,H,H,9248,100,9248,1,0
A,B,A,3430,100,3430,1,0
A,C,A,9467,100,9467,1,0
A,D,A,8995,100,8995,1,0
A,E,A,1464,100,1464,1,0
A,F,A,4147,100,4147,1,0
A,G,A,9652,100,9652,1,0
A,H,A,9397,100,9397,1,0
A,B,B,3383,100,3383,1,0
B,C,B,6211,100,6211,1,0
B,D,B,7161,100,7161,1,0
B,E,B,3729,100,3729,1,0
B,F,B,1607,100,1607,1,0
B,G,B,6435,100,6435,1,0
B,H,B,7474,100,7474,1,0
A,C,C,9462,100,9462,1,0
B,C,C,6214,100,6214,1,0
C,D,C,9571,100,9571,1,0
C,E,C,9513,100,9513,1,0
C,F,C,5898,100,5898,1,0
C,G,C,1475,100,1475,1,0
C,H,C,9674,100,9674,1,0
A,D,D,8994,100,8994,1,0
B,D,D,7145,100,7145,1,0
C,D,D,9579,100,9579,1,0
D,E,D,9207,100,9207,1,0
D,F,D,7344,100,7344,1,0
D,G,D,9304,100,9304,1,0
D,H,D,1394,100,1394,1,0
A,E,E,1420,100,1420,1,0
B,E,E,3695,100,3695,1,0
C,E,E,9497,100,9497,1,0
D,E,E,9190,100,9190,1,0
E,F,E,3893,100,3893,1,0
E,G,E,9510,100,9510,1,0
E,H,E,9327,100,9327,1,0
A,F,F,4177,100,4177,1,0
B,F,F,1612,100,1612,1,0
C,F,F,5888,100,5888,1,0
D,F,F,7376,100,7376,1,0
E,F,F,3860,100,3860,1,0
F,G,F,5683,100,5683,1,0
F,H,F,7408,100,7408,1,0
A,G,G,9621,100,9621,1,0
B,G,G,6374,100,6374,1,0
C,G,G,1479,100,1479,1,0
D,G,G,9317,100,9317,1,0
E,G,G,9479,100,9479,1,0
F,G,G,5720,100,5720,1,0
G,H,G,9231,100,9231,1,0
A,H,H,9348,100,9348,1,0
B,H,H,7537,100,7537,1,0
C,H,H,9652,100,9652,1,0
D,H,H,1427,100,1427,1,0
E,H,H,9304,100,9304,1,0
F,H,H,7380,100,7380,1,0
G,H,H,9179,100,9179,1,0
A,B,A,3429,100,3429,1,0
A,C,A,9385,100,9385,1,0
A,D,A,9012,100,9012,1,0
A,E,A,1503,100,1503,1,0
A,F,A,4155,100,4155,1,0
A,G,A,9614,100,9614,1,0
A,H,A,9357,100,9357,1,0
A,B,B,3407,100,3407,1,0
B,C,B,6205,100,6205,1,0
B,D,B,7202,100,7202,1,0
B,E,B,3734,100,3734,1,0
B,F,B,1571,100,1571,1,0
B,G,B,6419,100,6419,1,0
B,H,B,7454,100,7454,1,0
A,C,C,9460,100,9460,1,0
B,C,C,6200,100,6200,1,0
C,D,C,9564,100,9564,1,0
C,E,C,9473,100,9473,1,0
C,F,C,5848,100,5848,1,0
C,G,C,1483,100,1483,1,0
C,H,C,9669,100,9669,1,0
A,D,D,9042,100,9042,1,0
B,D,D,7158,100,7158,1,0
C,D,D,9548,100,9548,1,0
D,E,D,9188,100,9188,1,0
D,F,D,7366,100,7366,1,0
D,G,D,9338,100,9338,1,0
D,H,D,1504,100,1504,1,0
A,E,E,1424,100,1424,1,0
B,E,E,3686,100,3686,1,0
C,E,E,9476,100,9476,1,0
D,E,E,9187,100,9187,1,0
E,F,E,3877,100,3877,1,0
E,G,E,9509,100,9509,1,0
E,H,E,9349,100,9349,1,0
A,F,F,4157,100,4157,1,0
B,F,F,1592,100,1592,1,0
C,F,F,5875,100,5875,1,0
D,F,F,7381,100,7381,1,0
E,F,F,3882,100,3882,1,0
F,G,F,5718,100,5718,1,0
F,H,F,7390,100,7390,1,0
A,G,G,9640,100,9640,1,0
B,G,G,6472,100,6472,1,0
C,G,G,1476,100,1476,1,0
D,G,G,9312,100,9312,1,0
E,G,G,9491,100,9491,1,0
F,G,G,5699,100,5699,1,0
G,H,G,9236,100,9236,1,0
A,H,H,9383,100,9383,1,0
B,H,H,7479,100,7479,1,0
C,H,H,9683,100,9683,1,0
D,H,H,1500,100,1500,1,0
E,H,H,9337,100,9337,1,0
F,H,H,7354,100,7354,1,0
G,H,H,9189,100,9189,1,0
A,B,A,3394,100,3394,1,0
A,C,A,9434,100,9434,1,0
A,D,A,9017,100,9017,1,0
A,E,A,1484,100,1484,1,0
A,F,A,4168,100,4168,1,0
A,G,A,9610,100,9610,1,0
A,H,A,9349,100,9349,1,0
A,B,B,3429,100,3429,1,0
B,C,B,6213,100,6213,1,0
B,D,B,7177,100,7177,1,0
B,E,B,3687,100,3687,1,0
