a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3854,100,3854,1,0
A,C,A,8881,100,8881,1,0
A,D,A,9210,100,9210,1,0
A,E,A,1255,100,1255,1,0
A,F,A,4192,100,4192,1,0
A,G,A,9236,100,9236,1,0
A,H,A,9476,100,9476,1,0
A,B,B,3897,100,3897,1,0
B,C,B,10541,100,10541,1,0
B,D,B,11900,100,11900,1,0
B,E,B,4095,100,4095,1,0
B,F,B,1275,100,1275,1,0
B,G,B,10690,100,10690,1,0
B,H,B,12222,100,12222,1,0
A,C,C,8908,100,8908,1,0
B,C,C,10476,100,10476,1,0
C,D,C,3413,100,3413,1,0
C,E,C,8625,100,8625,1,0
C,F,C,10872,100,10872,1,0
C,G,C,1371,100,1371,1,0
C,H,C,3728,100,3728,1,0
A,D,D,9224,100,9224,1,0
B,D,D,11894,100,11894,1,0
C,D,D,3447,100,3447,1,0
D,E,D,8993,100,8993,1,0
D,F,D,12222,100,12222,1,0
D,G,D,3873,100,3873,1,0
D,H,D,1323,100,1323,1,0
A,E,E,1305,100,1305,1,0
B,E,E,4155,100,4155,1,0
C,E,E,8636,100,8636,1,0
D,E,E,8967,100,8967,1,0
E,F,E,4117,100,4117,1,0
E,G,E,8746,100,8746,1,0
E,H,E,9093,100,9093,1,0
A,F,F,4213,100,4213,1,0
B,F,F,1243,100,1243,1,0
C,F,F,10866,100,10866,1,0
D,F,F,12228,100,12228,1,0
E,F,F,4129,100,4129,1,0
F,G,F,10930,100,10930,1,0
F,H,F,12371,100,12371,1,0
A,G,G,9213,100,9213,1,0
B,G,G,10714,100,10714,1,0
C,G,G,1383,100,1383,1,0
D,G,G,3919,100,3919,1,0
E,G,G,8740,100,8740,1,0
F,G,G,10886,100,10886,1,0
G,H,G,3770,100,3770,1,0
A,H,H,9516,100,9516,1,0
B,H,H,12149,100,12149,1,0
C,H,H,3733,100,3733,1,0
D,H,H,1237,100,1237,1,0
E,H,H,9140,100,9140,1,0
F,H,H,12401,100,12401,1,0
G,H,H,3748,100,3748,1,0
A,B,A,3829,100,3829,1,0
A,C,A,8890,100,8890,1,0
A,D,A,9206,100,9206,1,0
A,E,A,1313,100,1313,1,0
A,F,A,4213,100,4213,1,0
A,G,A,9213,100,9213,1,0
A,H,A,9501,100,9501,1,0
A,B,B,3851,100,3851,1,0
B,C,B,10479,100,10479,1,0
B,D,B,11870,100,11870,1,0
B,E,B,4195,100,4195,1,0
B,F,B,1244,100,1244,1,0
B,G,B,10692,100,10692,1,0
B,H,B,12177,100,12177,1,0
A,C,C,8893,100,8893,1,0
B,C,C,10496,100,10496,1,0
C,D,C,3454,100,3454,1,0
C,E,C,8677,100,8677,1,0
C,F,C,10879,100,10879,1,0
C,G,C,1387,100,1387,1,0
C,H,C,3738,100,3738,1,0
A,D,D,9214,100,9214,1,0
