a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4002,100,4002,1,0
A,C,A,5610,100,5610,1,0
A,D,A,3492,100,3492,1,0
A,E,A,1450,100,1450,1,0
A,F,A,4264,100,4264,1,0
A,G,A,5882,100,5882,1,0
A,H,A,3827,100,3827,1,0
A,B,B,4008,100,4008,1,0
B,C,B,4165,100,4165,1,0
B,D,B,5524,100,5524,1,0
B,E,B,4205,100,4205,1,0
B,F,B,1400,100,1400,1,0
B,G,B,4547,100,4547,1,0
B,H,B,5828,100,5828,1,0
A,C,C,5657,100,5657,1,0
B,C,C,4137,100,4137,1,0
C,D,C,4157,100,4157,1,0
C,E,C,5731,100,5731,1,0
C,F,C,4423,100,4423,1,0
C,G,C,1439,100,1439,1,0
C,H,C,4443,100,4443,1,0
A,D,D,3501,100,3501,1,0
B,D,D,5559,100,5559,1,0
C,D,D,4138,100,4138,1,0
D,E,D,3740,100,3740,1,0
D,F,D,5698,100,5698,1,0
D,G,D,4331,100,4331,1,0
D,H,D,1396,100,1396,1,0
A,E,E,1454,100,1454,1,0
B,E,E,4229,100,4229,1,0
C,E,E,5634,100,5634,1,0
D,E,E,3704,100,3704,1,0
E,F,E,3957,100,3957,1,0
E,G,E,5582,100,5582,1,0
E,H,E,3574,100,3574,1,0
A,F,F,4274,100,4274,1,0
B,F,F,1415,100,1415,1,0
C,F,F,4452,100,4452,1,0
D,F,F,5771,100,5771,1,0
E,F,F,3945,100,3945,1,0
F,G,F,4329,100,4329,1,0
F,H,F,5666,100,5666,1,0
A,G,G,5860,100,5860,1,0
B,G,G,4564,100,4564,1,0
C,G,G,1445,100,1445,1,0
D,G,G,4360,100,4360,1,0
E,G,G,5580,100,5580,1,0
F,G,G,4325,100,4325,1,0
G,H,G,4133,100,4133,1,0
A,H,H,3874,100,3874,1,0
B,H,H,5794,100,5794,1,0
C,H,H,4344,100,4344,1,0
D,H,H,1347,100,1347,1,0
E,H,H,3560,100,3560,1,0
F,H,H,5698,100,5698,1,0
G,H,H,4120,100,4120,1,0
A,B,A,3974,100,3974,1,0
A,C,A,5673,100,5673,1,0
A,D,A,3527,100,3527,1,0
A,E,A,1445,100,1445,1,0
A,F,A,4220,100,4220,1,0
A,G,A,5887,100,5887,1,0
A,H,A,3847,100,3847,1,0
A,B,B,4028,100,4028,1,0
B,C,B,4133,100,4133,1,0
B,D,B,5545,100,5545,1,0
B,E,B,4181,100,4181,1,0
B,F,B,1433,100,1433,1,0
B,G,B,4538,100,4538,1,0
B,H,B,5797,100,5797,1,0
A,C,C,5654,100,5654,1,0
B,C,C,4177,100,4177,1,0
C,D,C,4154,100,4154,1,0
C,E,C,5665,100,5665,1,0
C,F,C,4413,100,4413,1,0
C,G,C,1499,100,1499,1,0
C,H,C,4440,100,4440,1,0
A,D,D,3508,100,3508,1,0
B,D,D,5521,100,5521,1,0
C,D,D,4185,100,4185,1,0
D,E,D,3700,100,3700,1,0
D,F,D,5699,100,5699,1,0
D,G,D,4350,100,4350,1,0
D,H,D,1335,100,1335,1,0
A,E,E,1437,100,1437,1,0
B,E,E,4163,100,4163,1,0
C,E,E,5714,100,5714,1,0
D,E,E,3670,100,3670,1,0
E,F,E,3954,100,3954,1,0
E,G,E,5595,100,5595,1,0
E,H,E,3549,100,3549,1,0
A,F,F,4243,100,4243,1,0
B,F,F,1378,100,1378,1,0
C,F,F,4435,100,4435,1,0
D,F,F,5730,100,5730,1,0
E,F,F,3942,100,3942,1,0
F,G,F,4327,100,4327,1,0
F,H,F,5702,100,5702,1,0
A,G,G,5854,100,5854,1,0
B,G,G,4536,100,4536,1,0
C,G,G,1454,100,1454,1,0
D,G,G,4354,100,4354,1,0
E,G,G,5590,100,5590,1,0
F,G,G,4347,100,4347,1,0
G,H,G,4136,100,4136,1,0
A,H,H,3854,100,3854,1,0
B,H,H,5834,100,5834,1,0
C,H,H,4348,100,4348,1,0
D,H,H,1328,100,1328,1,0
E,H,H,3555,100,3555,1,0
F,H,H,5712,100,5712,1,0
G,H,H,4121,100,4121,1,0
A,B,A,3973,100,3973,1,0
A,C,A,5599,100,5599,1,0
A,D,A,3501,100,3501,1,0
A,E,A,1430,100,1430,1,0
A,F,A,4242,100,4242,1,0
A,G,A,5817,100,5817,1,0
A,H,A,3867,100,3867,1,0
A,B,B,3968,100,3968,1,0
B,C,B,4180,100,4180,1,0
B,D,B,5530,100,5530,1,0
B,E,B,4206,100,4206,1,0
B,F,B,1416,100,1416,1,0
B,G,B,4572,100,4572,1,0
B,H,B,5786,100,5786,1,0
A,C,C,5613,100,5613,1,0
B,C,C,4149,100,4149,1,0
C,D,C,4089,100,4089,1,0
C,E,C,5708,100,5708,1,0
C,F,C,4424,100,4424,1,0
C,G,C,1442,100,1442,1,0
C,H,C,4391,100,4391,1,0
A,D,D,3497,100,3497,1,0
B,D,D,5480,100,5480,1,0
C,D,D,4145,100,4145,1,0
D,E,D,3699,100,3699,1,0
D,F,D,5766,100,5766,1,0
D,G,D,4367,100,4367,1,0
D,H,D,1374,100,1374,1,0
A,E,E,1470,100,1470,1,0
B,E,E,4162,100,4162,1,0
C,E,E,5701,100,5701,1,0
D,E,E,3695,100,3695,1,0
E,F,E,3957,100,3957,1,0
E,G,E,5597,100,5597,1,0
E,H,E,3541,100,3541,1,0
A,F,F,4252,100,4252,1,0
B,F,F,1407,100,1407,1,0
C,F,F,4441,100,4441,1,0
D,F,F,5760,100,5760,1,0
E,F,F,3974,100,3974,1,0
F,G,F,4350,100,4350,1,0
F,H,F,5666,100,5666,1,0
A,G,G,5861,100,5861,1,0
B,G,G,4551,100,4551,1,0
C,G,G,1463,100,1463,1,0
