a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3714,100,3714,1,0
A,C,A,7412,100,7412,1,0
A,D,A,10439,100,10439,1,0
A,E,A,1529,100,1529,1,0
A,F,A,4105,100,4105,1,0
A,G,A,7655,100,7655,1,0
A,H,A,10483,100,10483,1,0
A,B,B,3674,100,3674,1,0
B,C,B,7259,100,7259,1,0
B,D,B,12585,100,12585,1,0
B,E,B,4101,100,4101,1,0
B,F,B,1523,100,1523,1,0
B,G,B,7435,100,7435,1,0
B,H,B,12592,100,12592,1,0
A,C,C,7447,100,7447,1,0
B,C,C,7257,100,7257,1,0
C,D,C,7356,100,7356,1,0
C,E,C,7722,100,7722,1,0
C,F,C,7572,100,7572,1,0
C,G,C,1332,100,1332,1,0
C,H,C,7367,100,7367,1,0
A,D,D,10464,100,10464,1,0
B,D,D,12591,100,12591,1,0
C,D,D,7381,100,7381,1,0
D,E,D,10653,100,10653,1,0
D,F,D,12868,100,12868,1,0
D,G,D,7623,100,7623,1,0
D,H,D,1288,100,1288,1,0
A,E,E,1593,100,1593,1,0
B,E,E,4059,100,4059,1,0
C,E,E,7722,100,7722,1,0
D,E,E,10552,100,10552,1,0
E,F,E,3861,100,3861,1,0
E,G,E,7694,100,7694,1,0
E,H,E,10479,100,10479,1,0
A,F,F,4106,100,4106,1,0
B,F,F,1504,100,1504,1,0
C,F,F,7561,100,7561,1,0
D,F,F,12852,100,12852,1,0
E,F,F,3891,100,3891,1,0
F,G,F,7450,100,7450,1,0
F,H,F,12762,100,12762,1,0
A,G,G,7670,100,7670,1,0
B,G,G,7411,100,7411,1,0
C,G,G,1318,100,1318,1,0
D,G,G,7634,100,7634,1,0
E,G,G,7685,100,7685,1,0
F,G,G,7472,100,7472,1,0
G,H,G,7394,100,7394,1,0
A,H,H,10458,100,10458,1,0
B,H,H,12563,100,12563,1,0
C,H,H,7375,100,7375,1,0
D,H,H,1265,100,1265,1,0
E,H,H,10453,100,10453,1,0
F,H,H,12713,100,12713,1,0
G,H,H,7430,100,7430,1,0
A,B,A,3751,100,3751,1,0
A,C,A,7432,100,7432,1,0
A,D,A,10454,100,10454,1,0
A,E,A,1570,100,1570,1,0
A,F,A,4093,100,4093,1,0
A,G,A,7641,100,7641,1,0
A,H,A,10475,100,10475,1,0
A,B,B,3724,100,3724,1,0
B,C,B,7255,100,7255,1,0
B,D,B,12614,100,12614,1,0
B,E,B,4069,100,4069,1,0
B,F,B,1527,100,1527,1,0
B,G,B,7408,100,7408,1,0
B,H,B,12643,100,12643,1,0
A,C,C,7459,100,7459,1,0
B,C,C,7277,100,7277,1,0
C,D,C,7363,100,7363,1,0
C,E,C,7665,100,7665,1,0
C,F,C,7591,100,7591,1,0
C,G,C,1349,100,1349,1,0
C,H,C,7379,100,7379,1,0
A,D,D,10477,100,10477,1,0
B,D,D,12578,100,12578,1,0
C,D,D,7392,100,7392,1,0
D,E,D,10675,100,10675,1,0
D,F,D,12882,100,12882,1,0
D,G,D,7599,100,7599,1,0
D,H,D,1262,100,1262,1,0
A,E,E,1562,100,1562,1,0
B,E,E,4134,100,4134,1,0
C,E,E,7700,100,7700,1,0
D,E,E,10552,100,10552,1,0
E,F,E,3888,100,3888,1,0
E,G,E,7666,100,7666,1,0
E,H,E,10434,100,10434,1,0
A,F,F,4158,100,4158,1,0
B,F,F,1538,100,1538,1,0
C,F,F,7567,100,7567,1,0
D,F,F,12892,100,12892,1,0
E,F,F,3882,100,3882,1,0
F,G,F,7448,100,7448,1,0
F,H,F,12702,100,12702,1,0
A,G,G,7679,100,7679,1,0
B,G,G,7410,100,7410,1,0
C,G,G,1364,100,1364,1,0
D,G,G,7633,100,7633,1,0
E,G,G,7630,100,7630,1,0
F,G,G,7464,100,7464,1,0
G,H,G,7438,100,7438,1,0
A,H,H,10478,100,10478,1,0
B,H,H,12594,100,12594,1,0
