a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3544,100,3544,1,0
A,C,A,8522,100,8522,1,0
A,D,A,8889,100,8889,1,0
A,E,A,1293,100,1293,1,0
A,F,A,3761,100,3761,1,0
A,G,A,9061,100,9061,1,0
A,H,A,9319,100,9319,1,0
A,B,B,3591,100,3591,1,0
B,C,B,6005,100,6005,1,0
B,D,B,5774,100,5774,1,0
B,E,B,4104,100,4104,1,0
B,F,B,1486,100,1486,1,0
B,G,B,6441,100,6441,1,0
B,H,B,6253,100,6253,1,0
A,C,C,8524,100,8524,1,0
B,C,C,6027,100,6027,1,0
C,D,C,8404,100,8404,1,0
C,E,C,8895,100,8895,1,0
C,F,C,6552,100,6552,1,0
C,G,C,1565,100,1565,1,0
C,H,C,9040,100,9040,1,0
A,D,D,8925,100,8925,1,0
B,D,D,5781,100,5781,1,0
C,D,D,8389,100,8389,1,0
D,E,D,9337,100,9337,1,0
D,F,D,6050,100,6050,1,0
D,G,D,8523,100,8523,1,0
D,H,D,1495,100,1495,1,0
A,E,E,1241,100,1241,1,0
B,E,E,4030,100,4030,1,0
C,E,E,8926,100,8926,1,0
D,E,E,9299,100,9299,1,0
E,F,E,3745,100,3745,1,0
E,G,E,9212,100,9212,1,0
E,H,E,9526,100,9526,1,0
A,F,F,3785,100,3785,1,0
B,F,F,1497,100,1497,1,0
C,F,F,6550,100,6550,1,0
D,F,F,6033,100,6033,1,0
E,F,F,3760,100,3760,1,0
F,G,F,6586,100,6586,1,0
F,H,F,6205,100,6205,1,0
A,G,G,9020,100,9020,1,0
B,G,G,6435,100,6435,1,0
C,G,G,1580,100,1580,1,0
D,G,G,8536,100,8536,1,0
E,G,G,9214,100,9214,1,0
F,G,G,6599,100,6599,1,0
G,H,G,8916,100,8916,1,0
A,H,H,9247,100,9247,1,0
B,H,H,6282,100,6282,1,0
C,H,H,9076,100,9076,1,0
D,H,H,1463,100,1463,1,0
E,H,H,9529,100,9529,1,0
F,H,H,6153,100,6153,1,0
G,H,H,8949,100,8949,1,0
A,B,A,3558,100,3558,1,0
A,C,A,8583,100,8583,1,0
A,D,A,8911,100,8911,1,0
A,E,A,1211,100,1211,1,0
A,F,A,3737,100,3737,1,0
A,G,A,9003,100,9003,1,0
