experiment,layout_solver,layout_variant,delay_mode,scale_mode,scale_factor,scale_source,alignment_frame,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-74.8588371225613,1120.8137044597515,-954.8348017180033,-63.9057945,1133.4998500000002,-956.9902950000001,-10.953042622561298,-12.686145540248617,2.155493281996769,16.89833076515984,11.163122053456986,12.686145540248617,motive_iantenna,False,33.08534749104013,58.072776090297296,40.933561070194344,142.17416010743753,8.0,8.0,91.84013322231473
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,16.993721594183153,1585.98017403257,-940.582555765135,-43.6886845,1590.1300500000002,-956.35754,60.68240609418315,-4.149875967430262,15.774984234864974,62.83650219048359,62.69931847308705,4.149875967430262,motive_iantenna,False,45.211192028344904,83.59890556982536,70.58902161329482,137.51017440172402,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-195.1027050263687,1073.5087945412706,-187.94405459414713,-189.628155,1139.0976,-197.96616,-5.474550026368718,-65.58880545872944,10.02210540585287,66.57555629703965,11.419864042852657,65.58880545872944,motive_iantenna,False,57.13163987193545,102.56682518682469,74.42310443724105,116.07776857688616,8.0,8.0,91.66666666666666
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-151.65731497025632,1037.543379989402,-153.99383761274987,-198.69532,1132.6278,-194.690585,47.03800502974369,-95.08442001059802,40.69674738725013,113.62150365943789,62.19967174414864,95.08442001059802,motive_iantenna,False,48.49401353084459,98.26377119045218,72.70261766997402,127.74391794138184,8.0,8.0,91.9233971690258
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-192.85294318415873,1082.479790001849,-194.65082610672988,-200.165335,1132.2551,-184.312585,7.312391815841266,-49.77530999815099,-10.338241106729868,51.36080011702788,12.662950021589026,49.77530999815099,motive_iantenna,False,59.52675401244196,115.62919960081008,79.05689600865806,139.03431899059115,8.0,8.0,95.58701082431307
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-150.65562634236738,1079.4954072805283,-173.4134246855338,-184.85465499999998,1122.0572,-185.78015499999998,34.199028657632596,-42.56179271947167,12.366730314466167,55.98228094041527,36.36632480463639,42.56179271947167,motive_iantenna,False,51.234765637053535,104.8684686084899,57.33658969027729,142.19775214292022,8.0,8.0,89.75853455453789
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-156.23144620185798,232.7649433624797,-298.7041176904377,-180.39839999999998,209.45865500000002,-328.203235,24.166953798142004,23.306288362479677,29.49911730956228,44.69253466922527,38.134493282654844,23.306288362479677,motive_iantenna,False,68.1322892356076,141.43561245942357,101.80126603085137,134.30906355115317,8.0,8.0,92.49374478732277
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-286.32445379543526,282.84813401976265,-247.71245386519942,-295.4243,206.90585,-224.00141000000002,9.099846204564756,75.94228401976267,-23.7110438651994,80.07653404251735,25.39725973651767,75.94228401976267,motive_iantenna,False,50.24078127152283,94.64065975579081,71.50967027639079,137.43462423862937,8.0,8.0,92.91075896580485
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-195.58961625505242,191.44339214648474,-99.69421943041881,-188.530555,205.96057000000002,-114.135095,-7.059061255052427,-14.517177853515278,14.440875569581195,21.659124771082137,16.073868016713007,14.517177853515278,motive_iantenna,False,127.10035169143681,315.90341924219496,197.98238101825325,230.34283108321853,8.0,8.0,89.84179850124896
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-20.67186658810857,213.0094784240763,-215.34729707375743,-80.19599149999999,202.56013000000002,-220.692665,59.52412491189142,10.449348424076277,5.345367926242574,60.67028339542433,59.76365454683437,10.449348424076277,motive_iantenna,False,83.52208385220146,220.54745189756937,124.45413866402703,199.76368753348072,8.0,8.0,91.42381348875936
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-192.58430683577834,1577.9902768496574,-210.6253232426208,-212.053465,1598.6443,-226.93474500000002,19.469158164221653,-20.654023150342482,16.309421757379226,32.73582181614564,25.397743161225044,20.654023150342482,motive_iantenna,False,74.49742834932263,137.85830654857375,105.60895504535598,158.87327489106434,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-203.169808260876,1505.350927017663,-235.18255474545242,-232.83767,1599.3211999999999,-235.17408,29.667861739123992,-93.97027298233684,-0.008474745452417665,98.54234773115563,29.667862949546734,93.97027298233684,motive_iantenna,False,42.117063384673365,75.22720572617057,118.23027781992339,153.50634009637258,8.0,8.0,92.67277268942547
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-180.4966650118856,1611.257272261475,-248.30429054843728,-230.87733,1599.6642499999998,-223.24148,50.380664988114404,11.593022261475198,-25.062810548437284,57.45218918706697,56.27038188275849,11.593022261475198,motive_iantenna,False,53.336961086108104,102.46836863050477,81.86781821932384,112.70502384055133,8.0,8.0,93.75520399666945
scale_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,none_truth_anchor,OptiTrack,T1,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,median,-213.4112718394246,1597.6164737247261,-245.1613942304406,-218.202475,1599.5815,-226.071175,4.791203160575407,-1.9650262752738854,-19.090219230440596,19.780127053553233,19.682278780471325,1.9650262752738854,motive_iantenna,False,56.44746173466381,113.2067811086247,143.72717449484037,168.07561646910403,8.0,8.0,92.5895087427144
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,median,-446.58782203375245,92.41123090427745,-308.8852493505108,-542.215344349341,182.54280058407934,-383.3240609304319,95.62752231558852,-90.1315696798019,74.43881157992115,151.02800914596727,121.18481626692919,90.1315696798019,reconstructed_from_relabelled_balls,True,44.36937774884771,77.81940428892432,102.2940008588935,190.53270277640945,8.0,8.0,91.75686927560366
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,median,-523.2957728614236,1074.7287101964062,-198.95484123215937,-543.22998,1105.589,-259.92136,19.934207138576312,-30.860289803593787,60.966518767840626,71.18038010347321,64.14272386571318,30.860289803593787,motive_iantenna,False,79.11955572924236,156.87768860255153,83.01636121561101,118.36640343831027,8.0,8.0,95.67027477102414
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,median,-519.9809397131745,1677.8054202486067,-255.57661081836787,-554.00287,1625.5614500000001,-256.2951,34.02193028682552,52.2439702486065,0.7184891816321226,62.349341572169145,34.029516116832134,52.2439702486065,motive_iantenna,False,72.79848629516582,196.18627520381773,158.0343533207934,185.7180332903861,8.0,8.0,92.2564529558701
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,median,-262.6065377023452,103.74003655305984,497.6478254605268,-321.178815,182.16379,479.93381999999997,58.57227729765481,-78.42375344694017,17.714005460526835,99.47252264819367,61.192300637326454,78.42375344694017,motive_iantenna,False,67.69285920337852,179.75704857144845,83.64598482235583,125.54389017990576,8.0,8.0,93.83846794338052
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,median,-170.55087696337205,1117.3196867529796,494.39791824615986,-184.9818897969324,1103.5866165595767,473.70402893394925,14.431012833560345,13.73307019340291,20.693889312210615,28.724352093743377,25.228776947533706,13.73307019340291,reconstructed_from_relabelled_balls,True,58.88112824901343,109.55278723911718,134.96825385624658,184.91585224289318,8.0,8.0,91.5
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,median,-183.28536807611994,1697.287282788264,481.2035813372826,-193.231255,1684.95255,476.52297999999996,9.945886923880067,12.334732788264091,4.680601337282667,16.521934769846357,10.992210677619893,12.334732788264091,motive_iantenna,False,54.84941318272996,101.2500567577768,62.74767368374908,125.77495847497609,8.0,8.0,92.83930058284763
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,median,270.695342628514,145.0860320252546,29.063014418239906,352.14755,211.565355,53.795866000000004,-81.452207371486,-66.4793229747454,-24.732851581760098,108.00776090741556,85.12447376079885,66.4793229747454,motive_iantenna,False,87.08862790200953,160.7859068240977,130.79082923353369,203.8875568241122,8.0,8.0,90.84096586178185
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,median,411.8347031941976,1261.0038817947784,-122.74177819484603,391.90054,1132.2804,-71.53192899999999,19.934163194197595,128.7234817947783,-51.20984919484604,139.96268889308465,54.95288451766455,128.7234817947783,motive_iantenna,False,64.53309134383231,134.74897610927883,126.94619748918714,150.95294901788182,8.0,8.0,90.25811823480433
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,median,468.1660551588061,1442.3028654435882,-58.720059456462174,408.80994,1568.1853500000002,-62.425788499999996,59.35611515880612,-125.88248455641201,3.705729043537822,139.22385123456712,59.47168094555234,125.88248455641201,motive_iantenna,False,78.76480501052635,160.29638305395696,132.18237765569947,178.17773132809583,8.0,8.0,93.42214820982515
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,median,81.47025602657777,242.70074076018153,-928.6340682076262,65.499245,238.64973,-938.19342,15.97101102657777,4.051010760181526,9.559351792373718,19.04901803454797,18.613285575132277,4.051010760181526,motive_iantenna,False,47.867656027577134,88.21716461923312,67.43164831134183,131.84371535179972,8.0,8.0,90.75770191507078
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-75.90168863266909,1118.065893975449,-947.5349954377856,-63.9057945,1133.4998500000002,-956.9902950000001,-11.995894132669093,-15.433956024551208,9.455299562214464,21.71430782735656,15.274297556791861,15.433956024551208,motive_iantenna,False,32.01189748525569,54.064084577618694,38.12465755407587,143.15857306597528,8.0,8.0,91.84013322231473
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,13.918229374121617,1593.2529366500767,-937.0054736076864,-43.6886845,1590.1300500000002,-956.35754,57.60691387412162,3.1228866500764525,19.35206639231353,60.850730651177905,60.77054384940928,3.1228866500764525,motive_iantenna,False,44.10332556293379,79.73774098424703,64.11690654132376,134.25752515958217,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-193.60897328990248,1076.308319212586,-186.1672071656904,-189.628155,1139.0976,-197.96616,-3.980818289902487,-62.7892807874141,11.798952834309603,64.01215497110071,12.45239744962731,62.7892807874141,motive_iantenna,False,62.88276318186598,113.3362397586841,75.91924821657739,116.64132413481423,8.0,8.0,91.66666666666666
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-152.8400522303093,1026.7069572898552,-152.08688730308208,-198.69532,1132.6278,-194.690585,45.8552677696907,-105.92084271014483,42.60369769691792,123.03253862335623,62.59217714443558,105.92084271014483,motive_iantenna,False,48.031194148854226,98.69050735596488,72.9526389292359,121.42241805413612,8.0,8.0,91.9233971690258
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-187.08638838264787,1085.2213205726453,-190.26361330144601,-200.165335,1132.2551,-184.312585,13.07894661735213,-47.03377942735483,-5.9510283014460015,49.17977215975308,14.369188650169432,47.03377942735483,motive_iantenna,False,65.99271630749556,131.9388889989601,83.08136652745053,137.31792045799955,8.0,8.0,95.58701082431307
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-153.05137867057988,1068.1288105775734,-170.21222470371427,-184.85465499999998,1122.0572,-185.78015499999998,31.8032763294201,-53.92838942242656,15.56793029628571,64.51418467819579,35.40916320665406,53.92838942242656,motive_iantenna,False,50.52940341251191,101.50587559670352,58.14246920819599,138.97542621492647,8.0,8.0,89.75853455453789
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-152.9278882015297,242.80614790838035,-293.6911868095379,-180.39839999999998,209.45865500000002,-328.203235,27.470511798470284,33.34749290838033,34.51204819046211,55.29706838563099,44.110208441705126,33.34749290838033,motive_iantenna,False,73.16684388585173,154.01417503983538,108.567501180304,140.40144503316048,8.0,8.0,92.49374478732277
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-282.22242165591257,283.0562477258622,-242.4858353519298,-295.4243,206.90585,-224.00141000000002,13.201878344087447,76.1503977258622,-18.484425351929787,79.46600937640036,22.71483155128274,76.1503977258622,motive_iantenna,False,50.6451962787312,93.9484768240285,77.7815203493568,140.65418564454882,8.0,8.0,92.91075896580485
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-196.36087091831604,209.63548012731374,-108.02438908529018,-188.530555,205.96057000000002,-114.135095,-7.830315918316046,3.674910127313723,6.1107059147098255,10.590540052355038,9.932500901419708,3.674910127313723,motive_iantenna,False,132.0461993591169,329.4347263215171,206.57807564061176,239.10365734982685,8.0,8.0,89.84179850124896
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-17.829263473241156,201.31648695789758,-207.77984413641363,-80.19599149999999,202.56013000000002,-220.692665,62.366728026758835,-1.243643042102434,12.912820863586376,63.70161972379468,63.68947878118314,1.243643042102434,motive_iantenna,False,82.31672429951306,209.41038077855157,125.67313663010532,195.92197566910707,8.0,8.0,91.42381348875936
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-176.90062577281174,1573.5089148264594,-209.64267022744792,-212.053465,1598.6443,-226.93474500000002,35.15283922718825,-25.1353851735405,17.2920747725521,46.5459508818363,39.17573171840033,25.1353851735405,motive_iantenna,False,76.5250725447108,141.62655377319436,111.87419418323624,160.82712122932807,8.0,8.0,91.3405495420483
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-189.8312317767682,1518.6161312271458,-224.75985763388599,-232.83767,1599.3211999999999,-235.17408,43.00643822323181,-80.70506877285402,10.414222366114018,92.03976250387993,44.24940402016194,80.70506877285402,motive_iantenna,False,42.3275999167797,73.69753664499373,108.11616299142105,152.95591813810898,8.0,8.0,92.67277268942547
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-181.71181126715268,1617.9589592576742,-237.0612899730643,-230.87733,1599.6642499999998,-223.24148,49.16551873284732,18.294709257674413,-13.81980997306431,54.248795072189445,51.07088583490175,18.294709257674413,motive_iantenna,False,57.013194125499375,109.19901562014529,86.73756264527186,119.47197071115565,8.0,8.0,93.75520399666945
scale_to_vicon,v1-old,solver_similarity_scale_to_vicon,scaled_layout_inter_anchor_delaycal,full_similarity,0.9549735987772424,all_anchor_similarity,OptiTrack,T1,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,median,-205.17552045050928,1596.4135088933126,-240.96011402978823,-218.202475,1599.5815,-226.071175,13.02695454949071,-3.1679911066873956,-14.888939029788219,20.035424076352818,19.783378130826083,3.1679911066873956,motive_iantenna,False,54.12138529118627,99.69295874486424,141.22833902161486,164.45738690365866,8.0,8.0,92.5895087427144
