a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3057,100,3057,1,0
A,C,A,4776,100,4776,1,0
A,D,A,1820,100,1820,1,0
A,E,A,1436,100,1436,1,0
A,F,A,3567,100,3567,1,0
A,G,A,5135,100,5135,1,0
A,H,A,2238,100,2238,1,0
A,B,B,3108,100,3108,1,0
B,C,B,2602,100,2602,1,0
B,D,B,3439,100,3439,1,0
B,E,B,3643,100,3643,1,0
B,F,B,1335,100,1335,1,0
B,G,B,2960,100,2960,1,0
B,H,B,3785,100,3785,1,0
A,C,C,4778,100,4778,1,0
B,C,C,2632,100,2632,1,0
C,D,C,4096,100,4096,1,0
C,E,C,5292,100,5292,1,0
C,F,C,2872,100,2872,1,0
C,G,C,1376,100,1376,1,0
C,H,C,4384,100,4384,1,0
A,D,D,1819,100,1819,1,0
B,D,D,3429,100,3429,1,0
C,D,D,4019,100,4019,1,0
D,E,D,2478,100,2478,1,0
D,F,D,3946,100,3946,1,0
D,G,D,4457,100,4457,1,0
D,H,D,1498,100,1498,1,0
A,E,E,1448,100,1448,1,0
B,E,E,3692,100,3692,1,0
C,E,E,5347,100,5347,1,0
D,E,E,2555,100,2555,1,0
E,F,E,3650,100,3650,1,0
E,G,E,5214,100,5214,1,0
E,H,E,1936,100,1936,1,0
A,F,F,3568,100,3568,1,0
B,F,F,1372,100,1372,1,0
C,F,F,2895,100,2895,1,0
D,F,F,3923,100,3923,1,0
E,F,F,3610,100,3610,1,0
F,G,F,2581,100,2581,1,0
F,H,F,3778,100,3778,1,0
A,G,G,5136,100,5136,1,0
B,G,G,3004,100,3004,1,0
C,G,G,1395,100,1395,1,0
D,G,G,4470,100,4470,1,0
E,G,G,5205,100,5205,1,0
F,G,G,2525,100,2525,1,0
G,H,G,4288,100,4288,1,0
A,H,H,2272,100,2272,1,0
B,H,H,3770,100,3770,1,0
C,H,H,4370,100,4370,1,0
D,H,H,1480,100,1480,1,0
E,H,H,1973,100,1973,1,0
F,H,H,3781,100,3781,1,0
G,H,H,4277,100,4277,1,0
A,B,A,3074,100,3074,1,0
A,C,A,4829,100,4829,1,0
A,D,A,1839,100,1839,1,0
A,E,A,1493,100,1493,1,0
A,F,A,3583,100,3583,1,0
A,G,A,5151,100,5151,1,0
A,H,A,2259,100,2259,1,0
A,B,B,3020,100,3020,1,0
B,C,B,2623,100,2623,1,0
B,D,B,3395,100,3395,1,0
B,E,B,3638,100,3638,1,0
B,F,B,1357,100,1357,1,0
B,G,B,2974,100,2974,1,0
B,H,B,3745,100,3745,1,0
A,C,C,4794,100,4794,1,0
B,C,C,2656,100,2656,1,0
C,D,C,4068,100,4068,1,0
C,E,C,5278,100,5278,1,0
C,F,C,2885,100,2885,1,0
C,G,C,1400,100,1400,1,0
C,H,C,4437,100,4437,1,0
A,D,D,1797,100,1797,1,0
B,D,D,3362,100,3362,1,0
C,D,D,4043,100,4043,1,0
D,E,D,2553,100,2553,1,0
