a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2147,100,2147,1,0
A,C,A,3379,100,3379,1,0
A,D,A,4465,100,4465,1,0
A,E,A,1396,100,1396,1,0
A,F,A,2193,100,2193,1,0
A,G,A,3987,100,3987,1,0
A,H,A,4808,100,4808,1,0
A,B,B,2161,100,2161,1,0
B,C,B,1579,100,1579,1,0
B,D,B,2419,100,2419,1,0
B,E,B,2470,100,2470,1,0
B,F,B,1330,100,1330,1,0
B,G,B,2307,100,2307,1,0
B,H,B,2935,100,2935,1,0
A,C,C,3407,100,3407,1,0
B,C,C,1584,100,1584,1,0
C,D,C,2441,100,2441,1,0
C,E,C,3520,100,3520,1,0
C,F,C,2218,100,2218,1,0
C,G,C,1472,100,1472,1,0
C,H,C,2928,100,2928,1,0
A,D,D,4485,100,4485,1,0
B,D,D,2419,100,2419,1,0
C,D,D,2419,100,2419,1,0
D,E,D,4615,100,4615,1,0
D,F,D,2996,100,2996,1,0
D,G,D,2659,100,2659,1,0
D,H,D,1478,100,1478,1,0
A,E,E,1417,100,1417,1,0
B,E,E,2470,100,2470,1,0
C,E,E,3495,100,3495,1,0
D,E,E,4558,100,4558,1,0
E,F,E,1674,100,1674,1,0
E,G,E,3468,100,3468,1,0
E,H,E,4470,100,4470,1,0
A,F,F,2179,100,2179,1,0
B,F,F,1336,100,1336,1,0
C,F,F,2203,100,2203,1,0
D,F,F,2984,100,2984,1,0
E,F,F,1698,100,1698,1,0
F,G,F,2007,100,2007,1,0
F,H,F,2829,100,2829,1,0
A,G,G,3906,100,3906,1,0
B,G,G,2305,100,2305,1,0
C,G,G,1472,100,1472,1,0
D,G,G,2646,100,2646,1,0
E,G,G,3439,100,3439,1,0
F,G,G,1988,100,1988,1,0
G,H,G,2311,100,2311,1,0
A,H,H,4789,100,4789,1,0
B,H,H,2989,100,2989,1,0
C,H,H,2940,100,2940,1,0
D,H,H,1543,100,1543,1,0
E,H,H,4462,100,4462,1,0
F,H,H,2859,100,2859,1,0
G,H,H,2321,100,2321,1,0
A,B,A,2136,100,2136,1,0
A,C,A,3386,100,3386,1,0
A,D,A,4498,100,4498,1,0
A,E,A,1466,100,1466,1,0
A,F,A,2185,100,2185,1,0
A,G,A,3972,100,3972,1,0
A,H,A,4803,100,4803,1,0
A,B,B,2129,100,2129,1,0
B,C,B,1626,100,1626,1,0
B,D,B,2421,100,2421,1,0
B,E,B,2487,100,2487,1,0
B,F,B,1320,100,1320,1,0
B,G,B,2296,100,2296,1,0
B,H,B,2939,100,2939,1,0
A,C,C,3383,100,3383,1,0
B,C,C,1609,100,1609,1,0
C,D,C,2455,100,2455,1,0
C,E,C,3488,100,3488,1,0
C,F,C,2192,100,2192,1,0
C,G,C,1446,100,1446,1,0
C,H,C,2968,100,2968,1,0
A,D,D,4477,100,4477,1,0
B,D,D,2462,100,2462,1,0
C,D,D,2409,100,2409,1,0
D,E,D,4524,100,4524,1,0
D,F,D,3034,100,3034,1,0
D,G,D,2689,100,2689,1,0
D,H,D,1502,100,1502,1,0
A,E,E,1457,100,1457,1,0
B,E,E,2490,100,2490,1,0
C,E,E,3515,100,3515,1,0
D,E,E,4541,100,4541,1,0
E,F,E,1679,100,1679,1,0
E,G,E,3497,100,3497,1,0
E,H,E,4422,100,4422,1,0
