a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2287,100,2287,1,0
A,C,A,3774,100,3774,1,0
A,D,A,4270,100,4270,1,0
A,E,A,1421,100,1421,1,0
A,F,A,2573,100,2573,1,0
A,G,A,3639,100,3639,1,0
A,H,A,4356,100,4356,1,0
A,B,B,2289,100,2289,1,0
B,C,B,4161,100,4161,1,0
B,D,B,5766,100,5766,1,0
B,E,B,2969,100,2969,1,0
B,F,B,1381,100,1381,1,0
B,G,B,3934,100,3934,1,0
B,H,B,5865,100,5865,1,0
A,C,C,3757,100,3757,1,0
B,C,C,4152,100,4152,1,0
C,D,C,2410,100,2410,1,0
C,E,C,4139,100,4139,1,0
C,F,C,4404,100,4404,1,0
C,G,C,1418,100,1418,1,0
C,H,C,2874,100,2874,1,0
A,D,D,4266,100,4266,1,0
B,D,D,5767,100,5767,1,0
C,D,D,2466,100,2466,1,0
D,E,D,4439,100,4439,1,0
D,F,D,5875,100,5875,1,0
D,G,D,3065,100,3065,1,0
D,H,D,1314,100,1314,1,0
A,E,E,1460,100,1460,1,0
B,E,E,2934,100,2934,1,0
C,E,E,4102,100,4102,1,0
D,E,E,4519,100,4519,1,0
E,F,E,2611,100,2611,1,0
E,G,E,3633,100,3633,1,0
E,H,E,4215,100,4215,1,0
A,F,F,2618,100,2618,1,0
B,F,F,1369,100,1369,1,0
C,F,F,4463,100,4463,1,0
D,F,F,5877,100,5877,1,0
E,F,F,2533,100,2533,1,0
F,G,F,3730,100,3730,1,0
F,H,F,5737,100,5737,1,0
A,G,G,3615,100,3615,1,0
B,G,G,3940,100,3940,1,0
C,G,G,1386,100,1386,1,0
D,G,G,3073,100,3073,1,0
E,G,G,3645,100,3645,1,0
F,G,G,3731,100,3731,1,0
G,H,G,2860,100,2860,1,0
A,H,H,4396,100,4396,1,0
B,H,H,5955,100,5955,1,0
C,H,H,2845,100,2845,1,0
D,H,H,1230,100,1230,1,0
E,H,H,4216,100,4216,1,0
F,H,H,5740,100,5740,1,0
G,H,H,2875,100,2875,1,0
A,B,A,2311,100,2311,1,0
A,C,A,3748,100,3748,1,0
A,D,A,4270,100,4270,1,0
A,E,A,1412,100,1412,1,0
A,F,A,2579,100,2579,1,0
A,G,A,3651,100,3651,1,0
A,H,A,4410,100,4410,1,0
A,B,B,2293,100,2293,1,0
B,C,B,4159,100,4159,1,0
B,D,B,5781,100,5781,1,0
B,E,B,2929,100,2929,1,0
B,F,B,1358,100,1358,1,0
B,G,B,3938,100,3938,1,0
B,H,B,5904,100,5904,1,0
A,C,C,3776,100,3776,1,0
B,C,C,4167,100,4167,1,0
C,D,C,2391,100,2391,1,0
C,E,C,4197,100,4197,1,0
C,F,C,4414,100,4414,1,0
C,G,C,1432,100,1432,1,0
C,H,C,2851,100,2851,1,0
A,D,D,4291,100,4291,1,0
B,D,D,5690,100,5690,1,0
C,D,D,2412,100,2412,1,0
D,E,D,4554,100,4554,1,0
D,F,D,5893,100,5893,1,0
D,G,D,3074,100,3074,1,0
D,H,D,1243,100,1243,1,0
A,E,E,1466,100,1466,1,0
B,E,E,2934,100,2934,1,0
C,E,E,4107,100,4107,1,0
D,E,E,4483,100,4483,1,0
E,F,E,2577,100,2577,1,0
E,G,E,3604,100,3604,1,0
E,H,E,4225,100,4225,1,0
A,F,F,2617,100,2617,1,0
B,F,F,1395,100,1395,1,0
C,F,F,4426,100,4426,1,0
D,F,F,5895,100,5895,1,0
E,F,F,2555,100,2555,1,0
F,G,F,3708,100,3708,1,0
F,H,F,5739,100,5739,1,0
A,G,G,3653,100,3653,1,0
B,G,G,3917,100,3917,1,0
C,G,G,1433,100,1433,1,0
D,G,G,3081,100,3081,1,0
E,G,G,3570,100,3570,1,0
F,G,G,3696,100,3696,1,0
G,H,G,2890,100,2890,1,0
A,H,H,4430,100,4430,1,0
B,H,H,5851,100,5851,1,0
C,H,H,2862,100,2862,1,0
D,H,H,1268,100,1268,1,0
E,H,H,4174,100,4174,1,0
F,H,H,5764,100,5764,1,0
G,H,H,2894,100,2894,1,0
A,B,A,2278,100,2278,1,0
A,C,A,3717,100,3717,1,0
A,D,A,4276,100,4276,1,0
A,E,A,1408,100,1408,1,0
A,F,A,2660,100,2660,1,0
A,G,A,3614,100,3614,1,0
A,H,A,4407,100,4407,1,0
A,B,B,2320,100,2320,1,0
B,C,B,4196,100,4196,1,0
B,D,B,5743,100,5743,1,0
B,E,B,2973,100,2973,1,0
B,F,B,1399,100,1399,1,0
B,G,B,3957,100,3957,1,0
B,H,B,5873,100,5873,1,0
A,C,C,3753,100,3753,1,0
B,C,C,4189,100,4189,1,0
C,D,C,2402,100,2402,1,0
C,E,C,4159,100,4159,1,0
C,F,C,4402,100,4402,1,0
C,G,C,1419,100,1419,1,0
C,H,C,2817,100,2817,1,0
A,D,D,4243,100,4243,1,0
B,D,D,5756,100,5756,1,0
C,D,D,2399,100,2399,1,0
D,E,D,4513,100,4513,1,0
D,F,D,5878,100,5878,1,0
D,G,D,3076,100,3076,1,0
D,H,D,1228,100,1228,1,0
A,E,E,1441,100,1441,1,0
B,E,E,2940,100,2940,1,0
C,E,E,4188,100,4188,1,0
D,E,E,4451,100,4451,1,0
E,F,E,2533,100,2533,1,0
E,G,E,3622,100,3622,1,0
E,H,E,4242,100,4242,1,0
A,F,F,2608,100,2608,1,0
B,F,F,1404,100,1404,1,0
C,F,F,4405,100,4405,1,0
D,F,F,5888,100,5888,1,0
E,F,F,2555,100,2555,1,0
F,G,F,3736,100,3736,1,0
F,H,F,5686,100,5686,1,0
A,G,G,3657,100,3657,1,0
B,G,G,3926,100,3926,1,0
C,G,G,1378,100,1378,1,0
D,G,G,3101,100,3101,1,0
E,G,G,3631,100,3631,1,0
F,G,G,3728,100,3728,1,0
G,H,G,2883,100,2883,1,0
A,H,H,4435,100,4435,1,0
B,H,H,5855,100,5855,1,0
C,H,H,2859,100,2859,1,0
D,H,H,1267,100,1267,1,0
E,H,H,4204,100,4204,1,0
F,H,H,5751,100,5751,1,0
G,H,H,2915,100,2915,1,0
A,B,A,2304,100,2304,1,0
A,C,A,3726,100,3726,1,0
A,D,A,4302,100,4302,1,0
A,E,A,1400,100,1400,1,0
A,F,A,2615,100,2615,1,0
A,G,A,3616,100,3616,1,0
A,H,A,4382,100,4382,1,0
A,B,B,2308,100,2308,1,0
B,C,B,4157,100,4157,1,0
B,D,B,5753,100,5753,1,0
B,E,B,2995,100,2995,1,0
B,F,B,1377,100,1377,1,0
B,G,B,3945,100,3945,1,0
B,H,B,5907,100,5907,1,0
A,C,C,3737,100,3737,1,0
B,C,C,4173,100,4173,1,0
C,D,C,2441,100,2441,1,0
C,E,C,4173,100,4173,1,0
C,F,C,4410,100,4410,1,0
C,G,C,1402,100,1402,1,0
C,H,C,2792,100,2792,1,0
A,D,D,4252,100,4252,1,0
B,D,D,5739,100,5739,1,0
C,D,D,2422,100,2422,1,0
D,E,D,4524,100,4524,1,0
D,F,D,5920,100,5920,1,0
D,G,D,3078,100,3078,1,0
D,H,D,1272,100,1272,1,0
A,E,E,1396,100,1396,1,0
B,E,E,2953,100,2953,1,0
C,E,E,4211,100,4211,1,0
D,E,E,4507,100,4507,1,0
E,F,E,2539,100,2539,1,0
E,G,E,3608,100,3608,1,0
E,H,E,4225,100,4225,1,0
A,F,F,2587,100,2587,1,0
B,F,F,1411,100,1411,1,0
C,F,F,4416,100,4416,1,0
D,F,F,5853,100,5853,1,0
E,F,F,2558,100,2558,1,0
F,G,F,3698,100,3698,1,0
F,H,F,5701,100,5701,1,0
A,G,G,3560,100,3560,1,0
B,G,G,3905,100,3905,1,0
C,G,G,1375,100,1375,1,0
D,G,G,3064,100,3064,1,0
E,G,G,3614,100,3614,1,0
F,G,G,3713,100,3713,1,0
