a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3798,100,3798,1,0
A,C,A,9828,100,9828,1,0
A,D,A,8521,100,8521,1,0
A,E,A,1429,100,1429,1,0
A,F,A,4639,100,4639,1,0
A,G,A,9885,100,9885,1,0
A,H,A,8524,100,8524,1,0
A,B,B,3836,100,3836,1,0
B,C,B,6320,100,6320,1,0
B,D,B,6205,100,6205,1,0
B,E,B,3886,100,3886,1,0
B,F,B,1628,100,1628,1,0
B,G,B,6399,100,6399,1,0
B,H,B,6292,100,6292,1,0
A,C,C,9795,100,9795,1,0
B,C,C,6273,100,6273,1,0
C,D,C,9088,100,9088,1,0
C,E,C,9875,100,9875,1,0
C,F,C,6293,100,6293,1,0
C,G,C,1174,100,1174,1,0
C,H,C,9362,100,9362,1,0
A,D,D,8537,100,8537,1,0
B,D,D,6208,100,6208,1,0
C,D,D,9061,100,9061,1,0
D,E,D,8403,100,8403,1,0
D,F,D,5763,100,5763,1,0
D,G,D,9101,100,9101,1,0
D,H,D,1633,100,1633,1,0
A,E,E,1523,100,1523,1,0
B,E,E,3873,100,3873,1,0
C,E,E,9895,100,9895,1,0
D,E,E,8402,100,8402,1,0
E,F,E,4223,100,4223,1,0
E,G,E,9788,100,9788,1,0
E,H,E,8118,100,8118,1,0
A,F,F,4687,100,4687,1,0
B,F,F,1649,100,1649,1,0
C,F,F,6323,100,6323,1,0
D,F,F,5797,100,5797,1,0
E,F,F,4226,100,4226,1,0
F,G,F,6103,100,6103,1,0
F,H,F,5426,100,5426,1,0
A,G,G,9933,100,9933,1,0
B,G,G,6390,100,6390,1,0
C,G,G,1222,100,1222,1,0
D,G,G,9119,100,9119,1,0
E,G,G,9773,100,9773,1,0
F,G,G,6125,100,6125,1,0
G,H,G,9190,100,9190,1,0
A,H,H,8471,100,8471,1,0
B,H,H,6299,100,6299,1,0
C,H,H,9388,100,9388,1,0
D,H,H,1705,100,1705,1,0
E,H,H,8114,100,8114,1,0
F,H,H,5440,100,5440,1,0
G,H,H,9149,100,9149,1,0
A,B,A,3784,100,3784,1,0
A,C,A,9786,100,9786,1,0
A,D,A,8522,100,8522,1,0
A,E,A,1461,100,1461,1,0
A,F,A,4672,100,4672,1,0
A,G,A,9949,100,9949,1,0
A,H,A,8496,100,8496,1,0
A,B,B,3804,100,3804,1,0
B,C,B,6357,100,6357,1,0
B,D,B,6215,100,6215,1,0
B,E,B,3877,100,3877,1,0
B,F,B,1641,100,1641,1,0
B,G,B,6399,100,6399,1,0
B,H,B,6313,100,6313,1,0
A,C,C,9839,100,9839,1,0
B,C,C,6343,100,6343,1,0
C,D,C,9101,100,9101,1,0
C,E,C,9842,100,9842,1,0
C,F,C,6324,100,6324,1,0
C,G,C,1216,100,1216,1,0
C,H,C,9325,100,9325,1,0
A,D,D,8540,100,8540,1,0
B,D,D,6174,100,6174,1,0
C,D,D,9053,100,9053,1,0
D,E,D,8462,100,8462,1,0
D,F,D,5794,100,5794,1,0
D,G,D,9063,100,9063,1,0
D,H,D,1690,100,1690,1,0
A,E,E,1467,100,1467,1,0
B,E,E,3925,100,3925,1,0
C,E,E,9837,100,9837,1,0
