a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4438,100,4438,1,0
A,C,A,8502,100,8502,1,0
A,D,A,9299,100,9299,1,0
A,E,A,1464,100,1464,1,0
A,F,A,4639,100,4639,1,0
A,G,A,8343,100,8343,1,0
A,H,A,9681,100,9681,1,0
A,B,B,4466,100,4466,1,0
B,C,B,9652,100,9652,1,0
B,D,B,11986,100,11986,1,0
B,E,B,4532,100,4532,1,0
B,F,B,1236,100,1236,1,0
B,G,B,9489,100,9489,1,0
B,H,B,12377,100,12377,1,0
A,C,C,8485,100,8485,1,0
B,C,C,9632,100,9632,1,0
C,D,C,4214,100,4214,1,0
C,E,C,8891,100,8891,1,0
C,F,C,9596,100,9596,1,0
C,G,C,1389,100,1389,1,0
C,H,C,4720,100,4720,1,0
A,D,D,9313,100,9313,1,0
B,D,D,12048,100,12048,1,0
C,D,D,4192,100,4192,1,0
D,E,D,9712,100,9712,1,0
D,F,D,11965,100,11965,1,0
D,G,D,4399,100,4399,1,0
D,H,D,1438,100,1438,1,0
A,E,E,1442,100,1442,1,0
B,E,E,4514,100,4514,1,0
C,E,E,8844,100,8844,1,0
D,E,E,9722,100,9722,1,0
E,F,E,4270,100,4270,1,0
E,G,E,8465,100,8465,1,0
E,H,E,9884,100,9884,1,0
A,F,F,4617,100,4617,1,0
B,F,F,1256,100,1256,1,0
C,F,F,9603,100,9603,1,0
D,F,F,11993,100,11993,1,0
E,F,F,4290,100,4290,1,0
F,G,F,9289,100,9289,1,0
F,H,F,12283,100,12283,1,0
A,G,G,8318,100,8318,1,0
B,G,G,9478,100,9478,1,0
C,G,G,1417,100,1417,1,0
D,G,G,4349,100,4349,1,0
E,G,G,8450,100,8450,1,0
F,G,G,9306,100,9306,1,0
G,H,G,4439,100,4439,1,0
A,H,H,9750,100,9750,1,0
B,H,H,12433,100,12433,1,0
C,H,H,4755,100,4755,1,0
D,H,H,1491,100,1491,1,0
E,H,H,9900,100,9900,1,0
F,H,H,12222,100,12222,1,0
G,H,H,4428,100,4428,1,0
A,B,A,4420,100,4420,1,0
A,C,A,8494,100,8494,1,0
A,D,A,9290,100,9290,1,0
A,E,A,1473,100,1473,1,0
A,F,A,4659,100,4659,1,0
A,G,A,8365,100,8365,1,0
A,H,A,9730,100,9730,1,0
A,B,B,4456,100,4456,1,0
B,C,B,9626,100,9626,1,0
B,D,B,12063,100,12063,1,0
B,E,B,4522,100,4522,1,0
B,F,B,1211,100,1211,1,0
B,G,B,9466,100,9466,1,0
B,H,B,12436,100,12436,1,0
A,C,C,8524,100,8524,1,0
B,C,C,9641,100,9641,1,0
C,D,C,4240,100,4240,1,0
C,E,C,8881,100,8881,1,0
C,F,C,9611,100,9611,1,0
C,G,C,1347,100,1347,1,0
C,H,C,4709,100,4709,1,0
A,D,D,9327,100,9327,1,0
B,D,D,11990,100,11990,1,0
C,D,D,4217,100,4217,1,0
D,E,D,9689,100,9689,1,0
D,F,D,12003,100,12003,1,0
D,G,D,4412,100,4412,1,0
D,H,D,1516,100,1516,1,0
A,E,E,1423,100,1423,1,0
B,E,E,4506,100,4506,1,0
C,E,E,8851,100,8851,1,0
D,E,E,9641,100,9641,1,0
