sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
8552,,BSDC91,,cal_roto,5,success,100,4,4,666,962,0
8553,,BSDC91,,cal_roto,5,success,100,4,4,513,753,0
8554,,BSDC91,,cal_roto,5,success,100,4,4,446,634,0
8555,,BSDC91,,cal_roto,5,success,100,4,4,172,255,0
8556,,BSDC91,,cal_roto,5,success,100,4,4,114,150,0
8557,,BSDC91,,cal_roto,5,success,100,4,4,94,122,0
8558,,BSDC91,,cal_roto,5,success,100,4,4,108,135,0
8559,,BSDC91,,cal_roto,5,success,100,4,4,162,215,0
8560,,BSDC91,,cal_roto,5,success,100,4,4,85,120,0
8561,,BSDC91,,cal_roto,5,success,100,4,4,299,409,0
8562,,BSDC91,,cal_roto,5,success,100,4,4,404,589,0
8563,,BSDC91,,cal_roto,5,success,100,4,4,678,835,0
8564,,BSDC91,,cal_roto,5,success,100,4,4,815,1013,0
8565,,BSDC91,,cal_roto,5,success,100,4,4,903,1229,0
8566,,BSDC91,,cal_roto,5,success,100,4,4,832,1231,0
8567,,BSDC91,,cal_roto,5,success,100,4,4,852,1296,0
8568,,BSDC91,,cal_roto,5,success,100,4,4,869,1311,0
8569,,BSDC91,,cal_roto,5,success,100,4,4,930,1398,0
8570,,BSDC91,,cal_roto,5,success,100,4,4,804,1209,0
8571,,BSDC91,,cal_roto,5,success,100,4,4,744,1065,0
8572,,BSDC91,,cal_roto,5,success,100,4,4,428,618,0
8573,,BSDC91,,cal_roto,5,success,100,4,4,258,380,0
8574,,BSDC91,,cal_roto,5,success,100,4,4,183,272,0
8575,,BSDC91,,cal_roto,5,success,100,4,4,109,147,0
8576,,BSDC91,,cal_roto,5,success,100,4,4,60,91,0
8577,,BSDC91,,cal_roto,5,success,100,4,4,159,200,0
8578,,BSDC91,,cal_roto,5,success,100,4,4,136,180,0
8579,,BSDC91,,cal_roto,5,success,100,4,4,179,254,0
8580,,BSDC91,,cal_roto,5,success,100,4,4,286,399,0
8581,,BSDC91,,cal_roto,5,success,100,4,4,434,621,0
