a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,8296,100,8296,1,0
A,C,A,11678,100,11678,1,0
A,D,A,8867,100,8867,1,0
A,E,A,1493,100,1493,1,0
A,F,A,8498,100,8498,1,0
A,G,A,11769,100,11769,1,0
A,H,A,8940,100,8940,1,0
A,B,B,8319,100,8319,1,0
B,C,B,8623,100,8623,1,0
B,D,B,11822,100,11822,1,0
B,E,B,8905,100,8905,1,0
B,F,B,1495,100,1495,1,0
B,G,B,8783,100,8783,1,0
B,H,B,11918,100,11918,1,0
A,C,C,11651,100,11651,1,0
B,C,C,8614,100,8614,1,0
C,D,C,7417,100,7417,1,0
C,E,C,12064,100,12064,1,0
C,F,C,8905,100,8905,1,0
C,G,C,1483,100,1483,1,0
C,H,C,7540,100,7540,1,0
A,D,D,8842,100,8842,1,0
B,D,D,11812,100,11812,1,0
C,D,D,7386,100,7386,1,0
D,E,D,9030,100,9030,1,0
D,F,D,12073,100,12073,1,0
D,G,D,7670,100,7670,1,0
D,H,D,1447,100,1447,1,0
A,E,E,1609,100,1609,1,0
B,E,E,8878,100,8878,1,0
C,E,E,11973,100,11973,1,0
D,E,E,8952,100,8952,1,0
E,F,E,8835,100,8835,1,0
E,G,E,12010,100,12010,1,0
E,H,E,8834,100,8834,1,0
A,F,F,8492,100,8492,1,0
B,F,F,1443,100,1443,1,0
C,F,F,8899,100,8899,1,0
D,F,F,12068,100,12068,1,0
E,F,F,8878,100,8878,1,0
F,G,F,8804,100,8804,1,0
F,H,F,11993,100,11993,1,0
A,G,G,11795,100,11795,1,0
B,G,G,8783,100,8783,1,0
C,G,G,1475,100,1475,1,0
D,G,G,7661,100,7661,1,0
E,G,G,11991,100,11991,1,0
F,G,G,8791,100,8791,1,0
G,H,G,7519,100,7519,1,0
A,H,H,8972,100,8972,1,0
B,H,H,11983,100,11983,1,0
C,H,H,7563,100,7563,1,0
D,H,H,1528,100,1528,1,0
E,H,H,8848,100,8848,1,0
F,H,H,11995,100,11995,1,0
G,H,H,7492,100,7492,1,0
A,B,A,8299,100,8299,1,0
A,C,A,11624,100,11624,1,0
A,D,A,8855,100,8855,1,0
A,E,A,1515,100,1515,1,0
A,F,A,8469,100,8469,1,0
A,G,A,11790,100,11790,1,0
A,H,A,8986,100,8986,1,0
A,B,B,8318,100,8318,1,0
B,C,B,8603,100,8603,1,0
B,D,B,11817,100,11817,1,0
B,E,B,8875,100,8875,1,0
B,F,B,1477,100,1477,1,0
B,G,B,8778,100,8778,1,0
B,H,B,11878,100,11878,1,0
A,C,C,11674,100,11674,1,0
B,C,C,8574,100,8574,1,0
C,D,C,7401,100,7401,1,0
C,E,C,12062,100,12062,1,0
C,F,C,8905,100,8905,1,0
C,G,C,1480,100,1480,1,0
C,H,C,7554,100,7554,1,0
A,D,D,8853,100,8853,1,0
B,D,D,11802,100,11802,1,0
C,D,D,7400,100,7400,1,0
D,E,D,9050,100,9050,1,0
D,F,D,12062,100,12062,1,0
D,G,D,7689,100,7689,1,0
D,H,D,1484,100,1484,1,0
A,E,E,1580,100,1580,1,0
B,E,E,8877,100,8877,1,0
C,E,E,12020,100,12020,1,0
D,E,E,9006,100,9006,1,0
E,F,E,8823,100,8823,1,0
E,G,E,12017,100,12017,1,0
E,H,E,8861,100,8861,1,0
A,F,F,8515,100,8515,1,0
B,F,F,1491,100,1491,1,0
C,F,F,8903,100,8903,1,0
D,F,F,12093,100,12093,1,0
E,F,F,8828,100,8828,1,0
F,G,F,8803,100,8803,1,0
F,H,F,12037,100,12037,1,0
A,G,G,11787,100,11787,1,0
B,G,G,8765,100,8765,1,0
C,G,G,1516,100,1516,1,0
D,G,G,7645,100,7645,1,0
E,G,G,12040,100,12040,1,0
F,G,G,8783,100,8783,1,0
G,H,G,7509,100,7509,1,0
A,H,H,9021,100,9021,1,0
B,H,H,11904,100,11904,1,0
C,H,H,7561,100,7561,1,0
D,H,H,1455,100,1455,1,0
E,H,H,8847,100,8847,1,0
F,H,H,12033,100,12033,1,0
G,H,H,7496,100,7496,1,0
A,B,A,8280,100,8280,1,0
A,C,A,11700,100,11700,1,0
A,D,A,8860,100,8860,1,0
A,E,A,1527,100,1527,1,0
A,F,A,8500,100,8500,1,0
A,G,A,11859,100,11859,1,0
A,H,A,8945,100,8945,1,0
A,B,B,8256,100,8256,1,0
B,C,B,8614,100,8614,1,0
B,D,B,11787,100,11787,1,0
B,E,B,8872,100,8872,1,0
B,F,B,1480,100,1480,1,0
B,G,B,8782,100,8782,1,0
B,H,B,11871,100,11871,1,0
A,C,C,11649,100,11649,1,0
B,C,C,8626,100,8626,1,0
C,D,C,7434,100,7434,1,0
C,E,C,12057,100,12057,1,0
C,F,C,8936,100,8936,1,0
C,G,C,1480,100,1480,1,0
C,H,C,7564,100,7564,1,0
A,D,D,8835,100,8835,1,0
B,D,D,11805,100,11805,1,0
C,D,D,7424,100,7424,1,0
D,E,D,8950,100,8950,1,0
D,F,D,12081,100,12081,1,0
D,G,D,7630,100,7630,1,0
D,H,D,1452,100,1452,1,0
A,E,E,1532,100,1532,1,0
B,E,E,8957,100,8957,1,0
C,E,E,12017,100,12017,1,0
D,E,E,9026,100,9026,1,0
E,F,E,8837,100,8837,1,0
E,G,E,12024,100,12024,1,0
E,H,E,8864,100,8864,1,0
A,F,F,8494,100,8494,1,0
B,F,F,1477,100,1477,1,0
C,F,F,8893,100,8893,1,0
D,F,F,12122,100,12122,1,0
E,F,F,8830,100,8830,1,0
F,G,F,8785,100,8785,1,0
F,H,F,12022,100,12022,1,0
A,G,G,11836,100,11836,1,0
B,G,G,8773,100,8773,1,0
C,G,G,1478,100,1478,1,0
D,G,G,7655,100,7655,1,0
E,G,G,12009,100,12009,1,0
F,G,G,8779,100,8779,1,0
G,H,G,7518,100,7518,1,0
A,H,H,8979,100,8979,1,0
B,H,H,11892,100,11892,1,0
C,H,H,7570,100,7570,1,0
D,H,H,1493,100,1493,1,0
E,H,H,8841,100,8841,1,0
F,H,H,12021,100,12021,1,0
G,H,H,7475,100,7475,1,0
A,B,A,8223,100,8223,1,0
A,C,A,11624,100,11624,1,0
A,D,A,8866,100,8866,1,0
A,E,A,1510,100,1510,1,0
A,F,A,8510,100,8510,1,0
A,G,A,11793,100,11793,1,0
A,H,A,9016,100,9016,1,0
A,B,B,8242,100,8242,1,0
B,C,B,8607,100,8607,1,0
B,D,B,11822,100,11822,1,0
B,E,B,8866,100,8866,1,0
B,F,B,1449,100,1449,1,0
B,G,B,8772,100,8772,1,0
B,H,B,11896,100,11896,1,0
A,C,C,11653,100,11653,1,0
B,C,C,8625,100,8625,1,0
C,D,C,7396,100,7396,1,0
C,E,C,12056,100,12056,1,0
C,F,C,8886,100,8886,1,0
C,G,C,1532,100,1532,1,0
C,H,C,7527,100,7527,1,0
A,D,D,8849,100,8849,1,0
B,D,D,11806,100,11806,1,0
C,D,D,7409,100,7409,1,0
D,E,D,8966,100,8966,1,0
D,F,D,12094,100,12094,1,0
D,G,D,7634,100,7634,1,0
D,H,D,1509,100,1509,1,0
A,E,E,1490,100,1490,1,0
B,E,E,8910,100,8910,1,0
C,E,E,12040,100,12040,1,0
D,E,E,9015,100,9015,1,0
E,F,E,8837,100,8837,1,0
E,G,E,12012,100,12012,1,0
E,H,E,8838,100,8838,1,0
A,F,F,8496,100,8496,1,0
B,F,F,1500,100,1500,1,0
C,F,F,8885,100,8885,1,0
D,F,F,12073,100,12073,1,0
E,F,F,8840,100,8840,1,0
F,G,F,8759,100,8759,1,0
F,H,F,12001,100,12001,1,0
A,G,G,11819,100,11819,1,0
B,G,G,8766,100,8766,1,0
C,G,G,1512,100,1512,1,0
D,G,G,7672,100,7672,1,0
E,G,G,12032,100,12032,1,0
F,G,G,8798,100,8798,1,0
G,H,G,7509,100,7509,1,0
A,H,H,8987,100,8987,1,0
B,H,H,11908,100,11908,1,0
C,H,H,7584,100,7584,1,0
D,H,H,1521,100,1521,1,0
E,H,H,8849,100,8849,1,0
F,H,H,12010,100,12010,1,0
G,H,H,7481,100,7481,1,0
A,B,A,8277,100,8277,1,0
A,C,A,11663,100,11663,1,0
A,D,A,8875,100,8875,1,0
A,E,A,1495,100,1495,1,0
A,F,A,8439,100,8439,1,0
A,G,A,11814,100,11814,1,0
A,H,A,8993,100,8993,1,0
A,B,B,8276,100,8276,1,0
B,C,B,8623,100,8623,1,0
B,D,B,11815,100,11815,1,0
B,E,B,8898,100,8898,1,0
B,F,B,1445,100,1445,1,0
B,G,B,8790,100,8790,1,0
B,H,B,11914,100,11914,1,0
A,C,C,11673,100,11673,1,0
B,C,C,8612,100,8612,1,0
C,D,C,7417,100,7417,1,0
C,E,C,12041,100,12041,1,0
C,F,C,8897,100,8897,1,0
C,G,C,1461,100,1461,1,0
C,H,C,7555,100,7555,1,0
A,D,D,8896,100,8896,1,0
B,D,D,11815,100,11815,1,0
C,D,D,7361,100,7361,1,0
D,E,D,9001,100,9001,1,0
D,F,D,12041,100,12041,1,0
D,G,D,7628,100,7628,1,0
D,H,D,1500,100,1500,1,0
A,E,E,1577,100,1577,1,0
B,E,E,8850,100,8850,1,0
C,E,E,12066,100,12066,1,0
D,E,E,8980,100,8980,1,0
E,F,E,8846,100,8846,1,0
E,G,E,12016,100,12016,1,0
E,H,E,8853,100,8853,1,0
A,F,F,8464,100,8464,1,0
B,F,F,1479,100,1479,1,0
C,F,F,8890,100,8890,1,0
D,F,F,12090,100,12090,1,0
E,F,F,8820,100,8820,1,0
F,G,F,8802,100,8802,1,0
F,H,F,11979,100,11979,1,0
A,G,G,11790,100,11790,1,0
B,G,G,8748,100,8748,1,0
C,G,G,1473,100,1473,1,0
D,G,G,7640,100,7640,1,0
E,G,G,12007,100,12007,1,0
F,G,G,8794,100,8794,1,0
G,H,G,7517,100,7517,1,0
A,H,H,8998,100,8998,1,0
B,H,H,11888,100,11888,1,0
C,H,H,7582,100,7582,1,0
D,H,H,1511,100,1511,1,0
E,H,H,8855,100,8855,1,0
F,H,H,12011,100,12011,1,0
G,H,H,7499,100,7499,1,0
A,B,A,8247,100,8247,1,0
A,C,A,11624,100,11624,1,0
A,D,A,8842,100,8842,1,0
A,E,A,1499,100,1499,1,0
A,F,A,8487,100,8487,1,0
A,G,A,11819,100,11819,1,0
A,H,A,9015,100,9015,1,0
A,B,B,8257,100,8257,1,0
B,C,B,8601,100,8601,1,0
B,D,B,11806,100,11806,1,0
B,E,B,8891,100,8891,1,0
