a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3968,100,3968,1,0
A,C,A,10216,100,10216,1,0
A,D,A,8888,100,8888,1,0
A,E,A,1611,100,1611,1,0
A,F,A,4372,100,4372,1,0
A,G,A,10353,100,10353,1,0
A,H,A,8980,100,8980,1,0
A,B,B,3960,100,3960,1,0
B,C,B,7352,100,7352,1,0
B,D,B,5300,100,5300,1,0
B,E,B,4513,100,4513,1,0
B,F,B,1458,100,1458,1,0
B,G,B,7448,100,7448,1,0
B,H,B,5452,100,5452,1,0
A,C,C,10232,100,10232,1,0
B,C,C,7341,100,7341,1,0
C,D,C,8715,100,8715,1,0
C,E,C,10609,100,10609,1,0
C,F,C,7433,100,7433,1,0
C,G,C,1514,100,1514,1,0
C,H,C,8925,100,8925,1,0
A,D,D,8884,100,8884,1,0
B,D,D,5315,100,5315,1,0
C,D,D,8694,100,8694,1,0
D,E,D,9268,100,9268,1,0
D,F,D,5431,100,5431,1,0
D,G,D,8765,100,8765,1,0
D,H,D,1395,100,1395,1,0
A,E,E,1628,100,1628,1,0
B,E,E,4545,100,4545,1,0
C,E,E,10651,100,10651,1,0
D,E,E,9260,100,9260,1,0
E,F,E,4332,100,4332,1,0
E,G,E,10485,100,10485,1,0
E,H,E,9123,100,9123,1,0
A,F,F,4372,100,4372,1,0
B,F,F,1429,100,1429,1,0
C,F,F,7407,100,7407,1,0
D,F,F,5408,100,5408,1,0
E,F,F,4379,100,4379,1,0
F,G,F,7247,100,7247,1,0
F,H,F,5178,100,5178,1,0
A,G,G,10344,100,10344,1,0
B,G,G,7441,100,7441,1,0
C,G,G,1470,100,1470,1,0
D,G,G,8762,100,8762,1,0
E,G,G,10460,100,10460,1,0
F,G,G,7263,100,7263,1,0
G,H,G,8760,100,8760,1,0
A,H,H,8974,100,8974,1,0
B,H,H,5460,100,5460,1,0
C,H,H,8972,100,8972,1,0
D,H,H,1438,100,1438,1,0
E,H,H,9060,100,9060,1,0
F,H,H,5190,100,5190,1,0
G,H,H,8770,100,8770,1,0
A,B,A,3975,100,3975,1,0
A,C,A,10233,100,10233,1,0
A,D,A,8912,100,8912,1,0
A,E,A,1680,100,1680,1,0
A,F,A,4339,100,4339,1,0
A,G,A,10317,100,10317,1,0
A,H,A,8955,100,8955,1,0
A,B,B,3958,100,3958,1,0
B,C,B,7333,100,7333,1,0
B,D,B,5292,100,5292,1,0
B,E,B,4494,100,4494,1,0
B,F,B,1433,100,1433,1,0
B,G,B,7393,100,7393,1,0
B,H,B,5442,100,5442,1,0
A,C,C,10277,100,10277,1,0
B,C,C,7358,100,7358,1,0
C,D,C,8673,100,8673,1,0
C,E,C,10615,100,10615,1,0
C,F,C,7419,100,7419,1,0
C,G,C,1497,100,1497,1,0
C,H,C,9010,100,9010,1,0
A,D,D,8880,100,8880,1,0
B,D,D,5313,100,5313,1,0
C,D,D,8695,100,8695,1,0
D,E,D,9327,100,9327,1,0
D,F,D,5432,100,5432,1,0
D,G,D,8761,100,8761,1,0
D,H,D,1457,100,1457,1,0
A,E,E,1597,100,1597,1,0
B,E,E,4514,100,4514,1,0
C,E,E,10648,100,10648,1,0
D,E,E,9292,100,9292,1,0
E,F,E,4384,100,4384,1,0
E,G,E,10454,100,10454,1,0
E,H,E,9100,100,9100,1,0
A,F,F,4386,100,4386,1,0
